356
4242.000000	0.409800	0.409800	0.409800	0.409800
4243.000000	0.410000	0.410000	0.410000	0.410000
4244.000000	0.410200	0.410200	0.410200	0.410200
4245.000000	0.410400	0.410400	0.410400	0.410400
4246.000000	0.410600	0.410600	0.410600	0.410600
4247.000000	0.411700	0.411700	0.411700	0.411700
4248.000000	0.412300	0.412300	0.412300	0.412300
4249.000000	0.412500	0.412500	0.412500	0.412500
4250.000000	0.412200	0.412200	0.412200	0.412200
4251.000000	0.412900	0.412900	0.412900	0.412900
4252.000000	0.413100	0.413100	0.413100	0.413100
4253.000000	0.413300	0.413300	0.413300	0.413300
4254.000000	0.413500	0.413500	0.413500	0.413500
4255.000000	0.413200	0.413200	0.413200	0.413200
4256.000000	0.413900	0.413900	0.413900	0.413900
4257.000000	0.414500	0.414500	0.414500	0.414500
4258.000000	0.415200	0.415200	0.415200	0.415200
4259.000000	0.414900	0.414900	0.414900	0.414900
4260.000000	0.415100	0.415100	0.415100	0.415100
4261.000000	0.415800	0.415800	0.415800	0.415800
4262.000000	0.416400	0.416400	0.416400	0.416400
4263.000000	0.416600	0.416600	0.416600	0.416600
4264.000000	0.416800	0.416800	0.416800	0.416800
4265.000000	0.417000	0.417000	0.417000	0.417000
4266.000000	0.417700	0.417700	0.417700	0.417700
4267.000000	0.418300	0.418300	0.418300	0.418300
4268.000000	0.418100	0.418100	0.418100	0.418100
4269.000000	0.418200	0.418200	0.418200	0.418200
4270.000000	0.418400	0.418400	0.418400	0.418400
4271.000000	0.418600	0.418600	0.418600	0.418600
4272.000000	0.418800	0.418800	0.418800	0.418800
4273.000000	0.418600	0.418600	0.418600	0.418600
4274.000000	0.418800	0.418800	0.418800	0.418800
4275.000000	0.419400	0.419400	0.419400	0.419400
4276.000000	0.419600	0.419600	0.419600	0.419600
4277.000000	0.418900	0.418900	0.418900	0.418900
4278.000000	0.419100	0.419100	0.419100	0.419100
4279.000000	0.420700	0.420700	0.420700	0.420700
4280.000000	0.420900	0.420900	0.420900	0.420900
4281.000000	0.420600	0.420600	0.420600	0.420600
4282.000000	0.420800	0.420800	0.420800	0.420800
4283.000000	0.421500	0.421500	0.421500	0.421500
4284.000000	0.421200	0.421200	0.421200	0.421200
4285.000000	0.421400	0.421400	0.421400	0.421400
4286.000000	0.422100	0.422100	0.422100	0.422100
4287.000000	0.422300	0.422300	0.422300	0.422300
4288.000000	0.423000	0.423000	0.423000	0.423000
4289.000000	0.423600	0.423600	0.423600	0.423600
4290.000000	0.423400	0.423400	0.423400	0.423400
